site,year,species,gear,length_cm
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Muroami,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,17
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,23
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,17
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,22
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,23
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,17
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,19
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,17
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,17
Test_FF_Site,2011,Caesio cuning,Speargun,17
Test_FF_Site,2011,Caesio cuning,Speargun,17
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Muroami,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,19
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,15
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,23
Test_FF_Site,2011,Caesio cuning,Speargun,23
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,20
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,19
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,19
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,27
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,27
Test_FF_Site,2011,Caesio cuning,Speargun,27
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Trap,29
Test_FF_Site,2011,Caesio cuning,Trap,27
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,20
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,27
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,27
Test_FF_Site,2011,Caesio cuning,Handline,17
Test_FF_Site,2011,Caesio cuning,Handline,28
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,19
Test_FF_Site,2011,Caesio cuning,Trap,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,36
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Trap,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Trap,26
Test_FF_Site,2011,Caesio cuning,Handline,20
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,20
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Trap,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Speargun,23
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,21
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,22
Test_FF_Site,2011,Caesio cuning,Speargun,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,22
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,20
Test_FF_Site,2011,Caesio cuning,Handline,21
Test_FF_Site,2011,Caesio cuning,Handline,27
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,23
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,22
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Handline,23
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,24
Test_FF_Site,2011,Caesio cuning,Handline,26
Test_FF_Site,2011,Caesio cuning,Handline,25
Test_FF_Site,2011,Caesio cuning,Speargun,27
Test_FF_Site,2011,Caesio cuning,Speargun,24
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2011,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,26
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,22
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,2
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,27
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,27
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,23
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,24
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Speargun,24
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,26
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Speargun,24
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Handline,26
Test_FF_Site,2012,Caesio cuning,Handline,25
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,26
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,24
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Handline,26
Test_FF_Site,2012,Caesio cuning,Handline,24
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Speargun,25
Test_FF_Site,2012,Caesio cuning,Handline,27
Test_FF_Site,2012,Caesio cuning,Trap,27
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Handline,23
Test_FF_Site,2012,Caesio cuning,Speargun,25
